date,city,temperature,rainfall,humidity
2024-06-24,Austin,19.91,0.0,70.7
2024-06-25,Austin,15.59,0.0,22.51
2024-06-26,Austin,16.18,0.0,61.13
2024-06-27,Austin,19.98,3.0,99.95
2024-06-28,Austin,14.3,0.0,39.46
2024-06-29,Austin,15.96,15.61,26.76
2024-06-30,Austin,17.16,0.0,55.52
2024-07-01,Austin,13.23,6.4,59.12
2024-07-02,Austin,17.75,2.88,21.37
2024-07-03,Austin,17.6,0.0,22.6
2024-07-04,Austin,13.4,0.0,87.92
2024-07-05,Austin,14.72,8.24,48.64
2024-07-06,Austin,15.52,4.37,73.92
2024-07-07,Austin,13.79,0.11,54.04
2024-07-08,Austin,11.24,1.58,52.33
2024-07-09,Austin,15.54,2.46,86.73
2024-07-10,Austin,14.35,0.0,61.15
2024-07-11,Austin,15.49,0.0,45.7
2024-07-12,Austin,12.48,4.05,70.55
2024-07-13,Austin,13.9,0.0,26.96
2024-07-14,Austin,13.05,0.0,60.11
2024-07-15,Austin,12.43,9.66,14.12
2024-07-16,Austin,13.8,6.14,74.03
2024-07-17,Austin,14.61,6.66,47.92
2024-07-18,Austin,10.66,0.0,52.75
2024-07-19,Austin,11.15,7.81,54.25
2024-07-20,Austin,10.48,0.0,99.78
2024-07-21,Austin,12.33,0.0,62.48
2024-07-22,Austin,16.01,0.05,73.74
2024-07-23,Austin,14.43,0.0,47.23
2024-07-24,Austin,14.02,0.0,68.29
2024-07-25,Austin,10.22,0.0,48.65
2024-07-26,Austin,12.86,3.01,61.98
2024-07-27,Austin,16.44,10.7,20.38
2024-07-28,Austin,10.39,14.13,48.51
2024-07-29,Austin,15.3,0.0,55.32
2024-07-30,Austin,12.7,1.55,69.89
2024-07-31,Austin,13.97,5.79,62.83
2024-08-01,Austin,14.02,6.38,45.33
2024-08-02,Austin,14.49,5.21,55.73
2024-08-03,Austin,6.34,0.0,94.0
2024-08-04,Austin,13.72,2.43,24.6
2024-08-05,Austin,7.92,0.0,26.8
2024-08-06,Austin,14.01,12.3,37.58
2024-08-07,Austin,9.8,0.0,59.7
2024-08-08,Austin,12.96,7.39,76.17
2024-08-09,Austin,9.16,8.31,72.93
2024-08-10,Austin,10.22,1.42,66.37
2024-08-11,Austin,9.86,0.0,44.5
2024-08-12,Austin,7.16,0.0,56.24
2024-08-13,Austin,8.32,0.0,46.1
2024-08-14,Austin,9.49,8.89,59.78
2024-08-15,Austin,8.63,0.0,55.54
2024-08-16,Austin,11.04,7.19,79.36
2024-08-17,Austin,10.41,4.18,68.02
2024-08-18,Austin,8.91,0.0,61.67
2024-08-19,Austin,8.74,5.17,62.01
2024-08-20,Austin,12.41,0.0,75.09
2024-08-21,Austin,8.0,2.01,43.75
2024-08-22,Austin,10.02,5.26,76.67
2024-08-23,Austin,8.21,0.38,58.67
2024-08-24,Austin,8.64,0.0,77.46
2024-08-25,Austin,12.52,4.4,54.38
2024-08-26,Austin,7.25,5.54,54.83
2024-08-27,Austin,9.21,1.13,94.28
2024-08-28,Austin,10.76,0.35,58.38
2024-08-29,Austin,7.25,1.96,41.05
2024-08-30,Austin,5.03,8.25,81.8
2024-08-31,Austin,9.26,1.65,97.84
2024-09-01,Austin,6.99,6.31,32.23
2024-09-02,Austin,6.49,1.22,58.69
2024-09-03,Austin,4.23,5.52,80.57
2024-09-04,Austin,5.31,0.0,44.62
2024-09-05,Austin,7.72,0.0,57.32
2024-09-06,Austin,4.51,11.9,61.46
2024-09-07,Austin,8.89,4.47,59.16
2024-09-08,Austin,6.34,0.0,50.99
2024-09-09,Austin,4.45,0.0,100.0
2024-09-10,Austin,6.97,9.33,44.12
2024-09-11,Austin,3.85,0.0,51.56
2024-09-12,Austin,6.37,1.25,44.54
2024-09-13,Austin,6.42,2.88,74.05
2024-09-14,Austin,9.14,0.18,84.31
2024-09-15,Austin,6.29,0.0,95.67
2024-09-16,Austin,10.66,5.1,61.8
2024-09-17,Austin,5.53,0.0,84.21
2024-09-18,Austin,6.0,10.37,60.7
2024-09-19,Austin,5.18,0.0,45.13
2024-09-20,Austin,7.0,0.0,43.63
2024-09-21,Austin,8.6,0.0,77.25
2024-09-22,Austin,1.8,9.25,34.6
2024-09-23,Austin,4.15,5.4,65.41
2024-09-24,Austin,7.67,0.0,54.26
2024-09-25,Austin,4.63,0.0,71.92
2024-09-26,Austin,7.74,0.32,90.45
2024-09-27,Austin,4.27,9.49,71.24
2024-09-28,Austin,3.39,11.91,51.11
2024-09-29,Austin,8.25,2.73,67.49
2024-09-30,Austin,7.64,6.23,53.16
2024-10-01,Austin,6.9,4.28,64.27
2024-10-02,Austin,5.44,3.06,99.35
2024-10-03,Austin,5.26,8.03,47.61
2024-10-04,Austin,4.1,18.38,70.8
2024-10-05,Austin,7.01,4.98,88.15
2024-10-06,Austin,6.71,6.08,38.83
2024-10-07,Austin,7.88,0.82,73.43
2024-10-08,Austin,2.51,5.15,15.16
2024-10-09,Austin,5.41,0.0,72.66
2024-10-10,Austin,6.13,0.0,88.69
2024-10-11,Austin,4.23,0.0,70.27
2024-10-12,Austin,2.52,0.0,49.65
2024-10-13,Austin,3.25,0.0,31.89
2024-10-14,Austin,6.46,0.0,60.6
2024-10-15,Austin,8.5,5.91,58.37
2024-10-16,Austin,4.25,2.8,46.09
2024-10-17,Austin,6.67,0.0,76.15
2024-10-18,Austin,6.39,13.04,86.12
2024-10-19,Austin,7.51,1.38,45.41
2024-10-20,Austin,8.32,0.85,83.37
2024-10-21,Austin,7.3,4.04,71.89
2024-10-22,Austin,4.72,0.0,38.87
2024-10-23,Austin,8.72,0.0,43.58
2024-10-24,Austin,7.77,0.74,52.4
2024-10-25,Austin,5.83,0.0,40.66
2024-10-26,Austin,9.2,0.0,21.99
2024-10-27,Austin,4.9,3.8,66.8
2024-10-28,Austin,6.41,0.0,31.96
2024-10-29,Austin,7.81,6.19,85.78
2024-10-30,Austin,4.94,8.83,58.87
2024-10-31,Austin,7.3,6.47,49.18
2024-11-01,Austin,3.01,5.52,66.97
2024-11-02,Austin,6.71,5.11,76.54
2024-11-03,Austin,4.5,2.11,14.45
2024-11-04,Austin,7.37,0.14,69.84
2024-11-05,Austin,5.57,0.0,10.0
2024-11-06,Austin,8.94,1.56,61.74
2024-11-07,Austin,4.94,3.99,93.05
2024-11-08,Austin,7.66,5.25,42.59
2024-11-09,Austin,7.99,0.0,75.76
2024-11-10,Austin,8.57,0.0,43.96
2024-11-11,Austin,8.49,6.62,89.59
2024-11-12,Austin,8.21,0.0,64.77
2024-11-13,Austin,12.17,0.0,40.91
2024-11-14,Austin,9.94,2.77,49.1
2024-11-15,Austin,9.28,6.89,58.03
2024-11-16,Austin,8.59,4.95,54.59
2024-11-17,Austin,11.38,12.13,42.14
2024-11-18,Austin,6.72,3.86,34.29
2024-11-19,Austin,6.74,0.0,52.35
2024-11-20,Austin,9.41,0.0,87.81
2024-11-21,Austin,12.25,11.64,60.93
2024-11-22,Austin,12.12,3.54,64.17
2024-11-23,Austin,8.95,0.0,72.75
2024-11-24,Austin,12.34,0.0,59.81
2024-11-25,Austin,12.15,0.2,83.86
2024-11-26,Austin,10.03,0.0,85.01
2024-11-27,Austin,8.59,0.0,42.09
2024-11-28,Austin,8.32,2.77,49.74
2024-11-29,Austin,11.73,0.0,37.55
2024-11-30,Austin,11.0,9.35,67.57
2024-12-01,Austin,9.87,0.0,47.04
2024-12-02,Austin,11.11,0.0,35.73
2024-12-03,Austin,9.88,0.71,58.91
2024-12-04,Austin,10.29,4.53,62.49
2024-12-05,Austin,10.92,5.22,71.24
2024-12-06,Austin,8.91,1.84,77.81
2024-12-07,Austin,14.09,3.85,55.33
2024-12-08,Austin,12.98,6.04,62.32
2024-12-09,Austin,12.76,0.75,33.26
2024-12-10,Austin,12.11,0.0,46.52
2024-12-11,Austin,15.49,6.76,26.13
2024-12-12,Austin,10.62,0.18,47.19
2024-12-13,Austin,13.58,0.0,79.17
2024-12-14,Austin,13.03,0.3,59.71
2024-12-15,Austin,12.45,0.0,60.24
2024-12-16,Austin,12.81,0.0,81.95
2024-12-17,Austin,14.95,14.19,76.7
2024-12-18,Austin,12.5,0.0,50.11
2024-12-19,Austin,12.62,2.54,29.22
2024-12-20,Austin,15.42,2.46,70.65
2024-12-21,Austin,12.0,3.23,85.98
2024-12-22,Austin,12.74,0.0,74.24
2024-12-23,Austin,12.69,0.83,89.51
2024-12-24,Austin,13.06,9.72,53.28
2024-12-25,Austin,12.73,5.02,62.15
2024-12-26,Austin,15.17,0.0,62.01
2024-12-27,Austin,11.18,3.09,85.94
2024-12-28,Austin,11.96,0.0,42.51
2024-12-29,Austin,12.64,0.0,36.38
2024-12-30,Austin,15.35,7.75,29.55
2024-01-01,Denver,29.35,8.86,62.84
2024-01-02,Denver,27.59,5.31,77.86
2024-01-03,Denver,30.39,0.0,50.32
2024-01-04,Denver,29.27,1.79,74.99
2024-01-05,Denver,25.42,3.67,54.2
2024-01-06,Denver,27.94,0.0,55.71
2024-01-07,Denver,22.59,0.0,42.48
2024-01-08,Denver,31.03,0.0,55.7
2024-01-09,Denver,33.22,6.97,78.05
2024-01-10,Denver,29.3,4.72,55.32
2024-01-11,Denver,30.08,4.05,48.06
2024-01-12,Denver,33.62,1.2,72.37
2024-01-13,Denver,33.72,7.16,31.82
2024-01-14,Denver,31.86,6.25,77.84
2024-01-15,Denver,28.91,0.0,79.89
2024-01-16,Denver,29.78,0.5,91.52
2024-01-17,Denver,31.38,0.0,42.45
2024-01-18,Denver,32.3,0.0,55.05
2024-01-19,Denver,32.47,8.5,73.35
2024-01-20,Denver,30.53,7.89,54.01
2024-01-21,Denver,29.65,1.14,88.76
2024-01-22,Denver,32.62,2.06,92.74
2024-01-23,Denver,29.58,0.0,27.68
2024-01-24,Denver,33.35,2.83,90.85
2024-01-25,Denver,33.25,0.0,60.04
2024-01-26,Denver,33.15,0.0,100.0
2024-01-27,Denver,34.11,3.05,72.3
2024-01-28,Denver,34.64,1.3,47.38
2024-01-29,Denver,34.57,3.93,43.8
2024-01-30,Denver,36.36,3.47,74.6
2024-01-31,Denver,36.46,2.11,66.34
2024-02-01,Denver,35.44,0.0,61.08
2024-02-02,Denver,34.22,0.0,100.0
2024-02-03,Denver,31.3,0.0,86.28
2024-02-04,Denver,35.68,0.0,72.15
2024-02-05,Denver,37.33,1.85,100.0
2024-02-06,Denver,31.09,5.47,83.33
2024-02-07,Denver,36.46,0.98,54.19
2024-02-08,Denver,35.7,6.08,72.05
2024-02-09,Denver,37.02,0.0,55.44
2024-02-10,Denver,33.19,0.07,80.3
2024-02-11,Denver,35.42,15.03,63.87
2024-02-12,Denver,35.45,2.53,47.24
2024-02-13,Denver,35.34,7.64,62.28
2024-02-14,Denver,34.0,0.0,51.0
2024-02-15,Denver,35.85,7.97,33.19
2024-02-16,Denver,35.18,2.72,23.33
2024-02-17,Denver,34.27,0.0,44.08
2024-02-18,Denver,36.44,1.2,48.89
2024-02-19,Denver,37.03,10.62,92.79
2024-02-20,Denver,32.44,4.89,56.44
2024-02-21,Denver,36.7,0.01,62.35
2024-02-22,Denver,36.8,0.0,42.07
2024-02-23,Denver,35.7,3.17,71.98
2024-02-24,Denver,38.41,0.0,65.68
2024-02-25,Denver,38.73,7.83,58.82
2024-02-26,Denver,36.46,2.96,37.01
2024-02-27,Denver,36.61,5.72,72.84
2024-02-28,Denver,36.55,3.09,43.51
2024-02-29,Denver,38.58,1.61,54.48
2024-03-01,Denver,36.54,1.69,51.04
2024-03-02,Denver,38.66,0.02,91.86
2024-03-03,Denver,40.36,0.0,61.39
2024-03-04,Denver,36.21,0.37,100.0
2024-03-05,Denver,36.97,3.8,70.83
2024-03-06,Denver,35.66,0.0,35.88
2024-03-07,Denver,35.96,0.0,70.89
2024-03-08,Denver,41.91,2.74,31.67
2024-03-09,Denver,36.58,0.0,39.65
2024-03-10,Denver,39.65,6.05,36.89
2024-03-11,Denver,39.44,9.63,98.05
2024-03-12,Denver,43.77,0.0,100.0
2024-03-13,Denver,37.39,0.0,66.54
2024-03-14,Denver,36.99,4.0,33.6
2024-03-15,Denver,37.72,8.43,58.86
2024-03-16,Denver,38.53,4.38,83.41
2024-03-17,Denver,34.98,4.92,54.64
2024-03-18,Denver,38.66,7.3,36.12
2024-03-19,Denver,36.34,0.0,49.02
2024-03-20,Denver,41.06,1.4,33.2
2024-03-21,Denver,37.46,0.0,37.5
2024-03-22,Denver,39.24,0.0,82.25
2024-03-23,Denver,38.34,2.43,54.43
2024-03-24,Denver,40.06,5.92,66.7
2024-03-25,Denver,39.66,0.94,70.84
2024-03-26,Denver,37.87,2.01,54.51
2024-03-27,Denver,37.65,0.0,69.35
2024-03-28,Denver,41.19,7.86,34.87
2024-03-29,Denver,41.16,0.41,72.01
2024-03-30,Denver,36.77,2.71,66.27
2024-03-31,Denver,35.62,5.04,86.92
2024-04-01,Denver,38.24,8.8,56.21
2024-04-02,Denver,40.28,0.0,100.0
2024-04-03,Denver,41.57,0.58,20.56
2024-04-04,Denver,39.14,0.0,68.9
2024-04-05,Denver,39.38,0.0,82.42
2024-04-06,Denver,40.15,6.88,60.18
2024-04-07,Denver,35.69,6.89,54.59
2024-04-08,Denver,35.72,8.76,100.0
2024-04-09,Denver,38.39,12.8,61.83
2024-04-10,Denver,37.69,0.0,92.74
2024-04-11,Denver,36.86,5.68,48.82
2024-04-12,Denver,37.46,7.15,52.4
2024-04-13,Denver,37.54,7.66,91.95
2024-04-14,Denver,39.6,0.0,49.79
2024-04-15,Denver,38.43,3.6,40.24
2024-04-16,Denver,39.67,2.43,25.69
2024-04-17,Denver,36.32,0.0,58.54
2024-04-18,Denver,41.9,3.19,43.18
2024-04-19,Denver,38.51,0.24,66.5
2024-04-20,Denver,39.18,8.05,59.51
2024-04-21,Denver,41.23,6.54,45.85
2024-04-22,Denver,42.31,3.63,43.3
2024-04-23,Denver,41.14,12.39,59.34
2024-04-24,Denver,36.76,1.14,74.29
2024-04-25,Denver,40.25,4.85,62.03
2024-04-26,Denver,40.62,0.44,80.62
2024-04-27,Denver,36.97,4.16,57.73
2024-04-28,Denver,37.36,0.11,86.9
2024-04-29,Denver,35.92,0.0,100.0
2024-04-30,Denver,39.26,0.0,48.69
2024-05-01,Denver,33.6,0.0,10.0
2024-05-02,Denver,36.86,0.0,61.2
2024-05-03,Denver,33.79,2.41,51.7
2024-05-04,Denver,39.95,9.06,75.71
2024-05-05,Denver,36.2,11.93,28.94
2024-05-06,Denver,33.95,1.58,100.0
2024-05-07,Denver,36.25,1.08,31.16
2024-05-08,Denver,38.44,6.77,75.78
2024-05-09,Denver,35.19,0.0,34.14
2024-05-10,Denver,36.5,0.0,36.45
2024-05-11,Denver,35.38,0.0,49.24
2024-05-12,Denver,37.05,2.4,54.24
2024-05-13,Denver,36.37,0.0,62.11
2024-05-14,Denver,36.18,0.0,79.91
2024-05-15,Denver,34.0,2.45,83.29
2024-05-16,Denver,37.49,2.17,52.75
2024-05-17,Denver,37.42,5.37,47.63
2024-05-18,Denver,33.81,0.0,63.08
2024-05-19,Denver,35.1,7.68,67.18
2024-05-20,Denver,37.81,0.0,82.76
2024-05-21,Denver,33.95,5.89,30.82
2024-05-22,Denver,35.35,0.0,54.66
2024-05-23,Denver,35.62,0.0,38.99
2024-05-24,Denver,36.3,1.48,50.21
2024-05-25,Denver,34.55,15.18,83.07
2024-05-26,Denver,36.65,4.18,63.33
2024-05-27,Denver,29.39,0.0,50.39
2024-05-28,Denver,30.29,0.0,20.38
2024-05-29,Denver,33.82,6.09,82.14
2024-05-30,Denver,34.58,0.0,21.36
2024-05-31,Denver,30.09,0.0,42.22
2024-06-01,Denver,33.13,0.0,66.78
2024-06-02,Denver,32.83,2.05,82.81
2024-06-03,Denver,30.79,4.09,59.72
2024-06-04,Denver,32.33,6.43,77.58
2024-06-05,Denver,30.94,1.09,65.62
2024-06-06,Denver,32.14,4.93,65.62
2024-06-07,Denver,36.19,0.0,57.55
2024-06-08,Denver,30.55,5.02,27.66
2024-06-09,Denver,32.9,0.0,45.32
2024-06-10,Denver,29.15,0.0,81.69
2024-06-11,Denver,31.83,5.14,93.29
2024-06-12,Denver,32.25,0.0,69.35
2024-06-13,Denver,30.47,0.0,29.6
2024-06-14,Denver,33.24,0.07,63.64
2024-06-15,Denver,29.15,4.18,44.76
2024-06-16,Denver,30.77,6.39,75.82
2024-06-17,Denver,30.85,0.0,100.0
2024-06-18,Denver,34.21,5.61,44.94
2024-06-19,Denver,30.33,0.0,85.28
2024-06-20,Denver,30.91,0.0,50.58
2024-06-21,Denver,32.46,10.0,90.57
2024-06-22,Denver,31.56,0.74,10.0
2024-06-23,Denver,30.47,1.99,62.8
2024-06-24,Denver,29.81,0.0,71.15
2024-06-25,Denver,30.8,5.41,78.93
2024-06-26,Denver,30.57,0.0,58.58
2024-06-27,Denver,29.37,2.54,79.96
2024-06-28,Denver,30.31,12.39,100.0
2024-06-29,Denver,29.01,0.0,84.74
2024-06-30,Denver,27.59,0.0,52.03
2024-07-01,Denver,27.61,5.06,28.81
2024-07-02,Denver,26.17,3.72,72.46
2024-07-03,Denver,29.44,0.0,40.43
2024-07-04,Denver,26.97,3.2,89.71
2024-07-05,Denver,23.72,0.9,33.35
2024-07-06,Denver,24.34,6.83,70.89
2024-07-07,Denver,28.37,6.61,50.41
2024-07-08,Denver,26.43,12.93,55.07
2024-07-09,Denver,28.6,2.03,23.03
2024-07-10,Denver,22.87,0.0,81.12
2024-07-11,Denver,28.37,6.57,40.26
2024-07-12,Denver,29.85,0.0,64.26
2024-07-13,Denver,26.43,1.13,86.77
2024-07-14,Denver,24.87,0.0,60.4
2024-07-15,Denver,25.32,18.89,73.53
2024-07-16,Denver,25.13,0.0,22.39
2024-07-17,Denver,23.73,2.57,88.55
2024-07-18,Denver,27.86,3.15,53.54
2024-07-19,Denver,25.99,0.0,94.37
2024-07-20,Denver,24.92,1.57,15.68
2024-07-21,Denver,24.74,6.18,38.65
2024-07-22,Denver,23.47,5.96,30.47
2024-07-23,Denver,26.93,0.0,52.23
2024-07-24,Denver,22.4,3.89,100.0
2024-07-25,Denver,26.06,0.0,82.71
2024-07-26,Denver,23.7,8.87,76.13
2024-07-27,Denver,18.3,0.0,78.89
2024-07-28,Denver,24.33,0.0,47.33
2024-07-29,Denver,20.06,1.56,100.0
2024-07-30,Denver,25.33,12.95,77.65
2024-07-31,Denver,25.63,11.87,67.55
2024-08-01,Denver,23.05,7.16,89.08
2024-08-02,Denver,22.32,0.0,62.78
2024-08-03,Denver,24.8,5.99,31.52
2024-08-04,Denver,26.81,0.0,54.7
2024-08-05,Denver,21.04,15.49,64.84
2024-08-06,Denver,21.01,6.32,75.38
2024-08-07,Denver,22.2,6.2,43.49
2024-08-08,Denver,21.45,0.0,33.52
2024-08-09,Denver,25.92,10.21,61.32
2024-08-10,Denver,25.49,1.2,55.13
2024-08-11,Denver,22.15,1.38,55.7
2024-08-12,Denver,24.19,2.75,74.25
2024-08-13,Denver,23.84,3.94,40.59
2024-08-14,Denver,18.95,2.74,56.57
2024-08-15,Denver,21.71,1.92,100.0
2024-08-16,Denver,18.75,0.0,66.65
2024-08-17,Denver,20.54,3.58,71.68
2024-08-18,Denver,23.74,0.0,48.87
2024-08-19,Denver,21.92,5.85,100.0
2024-08-20,Denver,22.86,1.72,42.19
2024-08-21,Denver,19.71,0.0,73.1
2024-08-22,Denver,21.25,0.0,51.28
2024-08-23,Denver,22.38,3.76,71.37
2024-08-24,Denver,21.29,10.13,64.72
2024-08-25,Denver,19.65,0.0,64.99
2024-08-26,Denver,15.44,1.08,55.88
2024-08-27,Denver,17.5,0.0,76.19
2024-08-28,Denver,20.6,2.51,66.13
2024-08-29,Denver,20.23,8.21,62.47
2024-08-30,Denver,17.04,10.15,67.41
2024-08-31,Denver,18.69,0.0,67.92
2024-09-01,Denver,19.55,9.87,53.08
2024-09-02,Denver,18.03,6.48,78.51
2024-09-03,Denver,19.97,5.38,59.25
2024-09-04,Denver,20.02,7.82,72.51
2024-09-05,Denver,19.14,8.76,12.7
2024-09-06,Denver,23.52,0.0,47.46
2024-09-07,Denver,19.26,1.27,80.13
2024-09-08,Denver,17.16,3.3,48.44
2024-09-09,Denver,19.81,1.68,61.86
2024-09-10,Denver,18.06,0.0,65.75
2024-09-11,Denver,20.99,0.0,42.62
2024-09-12,Denver,20.28,1.84,76.61
2024-09-13,Denver,17.19,0.0,49.34
2024-09-14,Denver,17.42,1.61,47.26
2024-09-15,Denver,20.39,0.56,63.01
2024-09-16,Denver,19.18,2.97,59.52
2024-09-17,Denver,19.85,0.0,87.99
2024-09-18,Denver,18.32,0.0,63.76
2024-09-19,Denver,17.06,5.33,100.0
2024-09-20,Denver,17.15,3.66,24.89
2024-09-21,Denver,19.61,0.0,47.5
2024-09-22,Denver,16.47,5.66,80.15
2024-09-23,Denver,18.7,0.0,91.79
2024-09-24,Denver,17.14,0.0,69.17
2024-09-25,Denver,16.41,6.94,52.38
2024-09-26,Denver,19.82,9.01,35.82
2024-09-27,Denver,17.47,1.62,90.75
2024-09-28,Denver,17.28,0.0,69.56
2024-09-29,Denver,17.43,2.76,28.97
2024-09-30,Denver,23.02,0.0,53.56
2024-10-01,Denver,18.52,11.56,33.5
2024-10-02,Denver,22.56,5.79,68.34
2024-10-03,Denver,16.63,4.86,45.53
2024-10-04,Denver,21.15,0.0,57.74
2024-10-05,Denver,17.52,0.0,74.83
2024-10-06,Denver,19.72,8.05,24.4
2024-10-07,Denver,20.79,14.53,50.97
2024-10-08,Denver,22.48,0.68,32.55
2024-10-09,Denver,18.1,7.24,43.24
2024-10-10,Denver,17.54,4.97,60.06
2024-10-11,Denver,19.94,3.19,69.59
2024-10-12,Denver,17.94,3.16,41.45
2024-10-13,Denver,21.42,0.0,82.58
2024-10-14,Denver,18.42,3.01,50.1
2024-10-15,Denver,16.9,0.0,38.89
2024-10-16,Denver,18.33,3.06,80.21
2024-10-17,Denver,18.13,0.0,31.15
2024-10-18,Denver,20.04,8.92,85.33
2024-10-19,Denver,20.55,5.19,93.95
2024-10-20,Denver,19.85,5.23,53.58
2024-10-21,Denver,16.53,0.0,59.82
2024-10-22,Denver,19.43,11.63,61.63
2024-10-23,Denver,21.74,0.0,53.77
2024-10-24,Denver,16.79,0.0,70.54
2024-10-25,Denver,19.53,6.71,63.63
2024-10-26,Denver,18.89,12.74,58.12
2024-10-27,Denver,21.99,0.0,74.19
2024-10-28,Denver,21.6,3.04,12.91
2024-10-29,Denver,19.87,8.15,70.55
2024-10-30,Denver,20.8,0.0,45.59
2024-10-31,Denver,20.82,4.05,84.29
2024-11-01,Denver,19.8,4.03,60.33
2024-11-02,Denver,18.21,0.0,68.62
2024-11-03,Denver,20.62,0.0,27.62
2024-11-04,Denver,21.63,0.67,71.14
2024-11-05,Denver,24.2,0.0,46.01
2024-11-06,Denver,20.16,9.27,27.27
2024-11-07,Denver,24.55,2.68,58.08
2024-11-08,Denver,20.39,0.0,80.96
2024-11-09,Denver,18.76,3.73,52.32
2024-11-10,Denver,19.48,14.93,68.38
2024-11-11,Denver,22.34,7.69,31.57
2024-11-12,Denver,24.74,0.0,44.62
2024-11-13,Denver,20.43,4.91,64.37
2024-11-14,Denver,21.14,1.94,40.44
2024-11-15,Denver,18.6,5.63,73.87
2024-11-16,Denver,24.89,0.0,73.86
2024-11-17,Denver,21.28,7.95,80.44
2024-11-18,Denver,22.39,0.3,79.22
2024-11-19,Denver,23.4,0.0,33.44
2024-11-20,Denver,21.66,9.58,82.93
2024-11-21,Denver,20.14,0.0,85.49
2024-11-22,Denver,20.23,4.55,47.68
2024-11-23,Denver,25.87,0.0,82.87
2024-11-24,Denver,23.15,3.26,20.59
2024-11-25,Denver,18.51,0.9,64.94
2024-11-26,Denver,20.81,0.0,71.23
2024-11-27,Denver,24.33,1.31,75.6
2024-11-28,Denver,21.01,0.22,92.96
2024-11-29,Denver,23.64,2.63,100.0
2024-11-30,Denver,20.85,5.98,93.28
2024-12-01,Denver,23.15,6.3,40.36
2024-12-02,Denver,22.58,3.92,75.97
2024-12-03,Denver,26.35,9.85,58.65
2024-12-04,Denver,26.65,0.29,78.04
2024-12-05,Denver,24.83,4.23,68.47
2024-12-06,Denver,21.36,0.0,62.05
2024-12-07,Denver,21.36,6.16,77.43
2024-12-08,Denver,25.54,0.0,87.6
2024-12-09,Denver,29.13,2.74,70.21
2024-12-10,Denver,25.62,4.65,57.61
2024-12-11,Denver,25.31,6.53,100.0
2024-12-12,Denver,22.74,1.48,36.39
2024-12-13,Denver,28.89,0.0,31.14
2024-12-14,Denver,27.14,10.72,73.27
2024-12-15,Denver,26.44,4.05,88.3
2024-12-16,Denver,24.45,1.44,50.95
2024-12-17,Denver,24.03,0.36,82.15
2024-12-18,Denver,27.67,5.22,62.93
2024-12-19,Denver,27.75,0.0,53.81
2024-12-20,Denver,27.26,3.39,66.4
2024-12-21,Denver,26.77,0.11,100.0
2024-12-22,Denver,29.03,4.07,55.34
2024-12-23,Denver,26.48,1.35,65.86
2024-12-24,Denver,23.8,0.0,47.26
2024-12-25,Denver,28.14,0.8,89.56
2024-12-26,Denver,24.93,0.0,90.4
2024-12-27,Denver,28.33,6.42,100.0
2024-12-28,Denver,26.86,1.5,54.55
2024-12-29,Denver,24.51,0.45,77.62
2024-12-30,Denver,29.67,5.1,52.49
2024-01-01,Dallas,32.03,0.0,63.29
2024-01-02,Dallas,29.06,0.0,65.73
2024-01-03,Dallas,32.18,8.88,97.15
2024-01-04,Dallas,26.31,10.14,63.7
2024-01-05,Dallas,33.23,0.03,49.38
2024-01-06,Dallas,27.77,5.88,70.29
2024-01-07,Dallas,28.13,0.0,68.3
2024-01-08,Dallas,31.6,0.0,36.24
2024-01-09,Dallas,32.02,11.28,50.1
2024-01-10,Dallas,29.12,3.49,72.71
2024-01-11,Dallas,30.32,12.13,78.03
2024-01-12,Dallas,30.45,0.0,86.39
2024-01-13,Dallas,33.77,0.49,67.01
2024-01-14,Dallas,31.25,4.6,39.5
2024-01-15,Dallas,29.38,6.05,78.75
2024-01-16,Dallas,30.9,0.0,82.95
2024-01-17,Dallas,30.62,2.28,58.57
2024-01-18,Dallas,29.28,2.96,61.89
2024-01-19,Dallas,33.1,2.79,100.0
2024-01-20,Dallas,34.86,2.19,62.6
2024-01-21,Dallas,36.23,6.32,35.42
2024-01-22,Dallas,34.76,8.21,92.35
2024-01-23,Dallas,32.22,0.0,41.16
2024-01-24,Dallas,33.8,5.66,49.73
2024-01-25,Dallas,33.05,0.0,90.19
2024-01-26,Dallas,30.36,3.87,64.77
2024-01-27,Dallas,33.74,2.34,39.76
2024-01-28,Dallas,33.14,6.84,85.3
2024-01-29,Dallas,33.11,0.0,44.43
2024-01-30,Dallas,37.81,0.0,58.06
2024-01-31,Dallas,37.08,0.0,56.69
2024-02-01,Dallas,35.99,10.56,47.09
2024-02-02,Dallas,37.33,0.59,42.28
2024-02-03,Dallas,35.19,0.0,69.44
2024-02-04,Dallas,41.13,7.53,57.9
2024-02-05,Dallas,37.08,0.0,44.73
2024-02-06,Dallas,34.96,2.44,34.13
2024-02-07,Dallas,34.64,1.28,90.84
2024-02-08,Dallas,32.8,0.0,63.51
2024-02-09,Dallas,37.82,4.76,66.05
2024-02-10,Dallas,35.07,5.38,76.54
2024-02-11,Dallas,35.27,0.0,41.16
2024-02-12,Dallas,37.67,0.0,93.54
2024-02-13,Dallas,35.12,3.55,74.03
2024-02-14,Dallas,34.79,0.0,62.64
2024-02-15,Dallas,34.57,0.0,40.44
2024-02-16,Dallas,38.82,3.99,44.14
2024-02-17,Dallas,38.27,0.0,20.99
2024-02-18,Dallas,38.03,10.23,71.16
2024-02-19,Dallas,32.97,1.88,54.51
